id,name,album,artist,release_date,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5zNBixUKk94nh9vh7LBOLs,M,I am...,Ayumi Hamasaki,2002-01-01,266900,51,0.56,0.852,10,-5.129,0,0.0374,0.0298,0.000126,0.13,0.375,102.995,audio_features,spotify:track:5zNBixUKk94nh9vh7LBOLs,https://api.spotify.com/v1/tracks/5zNBixUKk94nh9vh7LBOLs,https://api.spotify.com/v1/audio-analysis/5zNBixUKk94nh9vh7LBOLs,266900,4
1WGVOz3nwDES0Y4eDs6im2,UFO,ピンク・レディー 「阿久 悠 作品集」,Pink Lady,2008-03-26,190579,39,0.488,0.807,9,-5.723,0,0.0578,0.526,0.0,0.082,0.666,164.365,audio_features,spotify:track:1WGVOz3nwDES0Y4eDs6im2,https://api.spotify.com/v1/tracks/1WGVOz3nwDES0Y4eDs6im2,https://api.spotify.com/v1/audio-analysis/1WGVOz3nwDES0Y4eDs6im2,190580,4
4be9aDKiexlgNTBdKHpWLv,愛のうた,WINTER of LOVE,Kumi Koda,2016-01-20,290399,10,0.369,0.548,5,-5.94,1,0.0321,0.174,0.0,0.227,0.278,149.889,audio_features,spotify:track:4be9aDKiexlgNTBdKHpWLv,https://api.spotify.com/v1/tracks/4be9aDKiexlgNTBdKHpWLv,https://api.spotify.com/v1/audio-analysis/4be9aDKiexlgNTBdKHpWLv,290400,4
6vXRLoXXJymgJa9MWf0Tpn,チェリーボンボン,もしもし原宿,Kyary Pamyu Pamyu,2011-08-17,218466,45,0.691,0.954,1,-1.755,1,0.0341,0.223,0.004,0.138,0.808,130.037,audio_features,spotify:track:6vXRLoXXJymgJa9MWf0Tpn,https://api.spotify.com/v1/tracks/6vXRLoXXJymgJa9MWf0Tpn,https://api.spotify.com/v1/audio-analysis/6vXRLoXXJymgJa9MWf0Tpn,218467,4
2FoydS6C85XdV86v8YW45A,独り言で語るくらいなら,独り言で語るくらいなら【劇場盤】,STU48,2021-02-17,288466,6,0.481,0.656,8,-3.424,1,0.0305,0.439,0.0,0.0875,0.498,77.067,audio_features,spotify:track:2FoydS6C85XdV86v8YW45A,https://api.spotify.com/v1/tracks/2FoydS6C85XdV86v8YW45A,https://api.spotify.com/v1/audio-analysis/2FoydS6C85XdV86v8YW45A,288467,3
4vxeeLNZHjOPGMwZA0fHQi,十戒 (1984) - 2012 Remaster,AKINA BOX 1982-1991 (2012 Remaster),Akina Nakamori,2012-08-22,216346,29,0.676,0.753,0,-4.715,1,0.0365,0.0525,2.88e-05,0.0682,0.493,148.968,audio_features,spotify:track:4vxeeLNZHjOPGMwZA0fHQi,https://api.spotify.com/v1/tracks/4vxeeLNZHjOPGMwZA0fHQi,https://api.spotify.com/v1/audio-analysis/4vxeeLNZHjOPGMwZA0fHQi,216347,4
4kchBm5YZ6wTo4bXQamLjK,Do Re Mi Fa Sol (Feat. CHANGMO),Do Re Mi Fa Sol,Park Bom,2021-03-31,184320,47,0.611,0.585,10,-3.889,1,0.0484,0.546,0.0,0.185,0.434,80.024,audio_features,spotify:track:4kchBm5YZ6wTo4bXQamLjK,https://api.spotify.com/v1/tracks/4kchBm5YZ6wTo4bXQamLjK,https://api.spotify.com/v1/audio-analysis/4kchBm5YZ6wTo4bXQamLjK,184320,4
2YkjXEab4USTV9uuAgC90E,4 Walls,4 Walls - The 4th Album,f(x),2015-10-27,207477,57,0.735,0.849,4,-4.308,0,0.129,0.212,2.94e-05,0.0608,0.223,125.972,audio_features,spotify:track:2YkjXEab4USTV9uuAgC90E,https://api.spotify.com/v1/tracks/2YkjXEab4USTV9uuAgC90E,https://api.spotify.com/v1/audio-analysis/2YkjXEab4USTV9uuAgC90E,207477,4
1XnpzbOGptRwfJhZgLbmSr,Pretty Savage,THE ALBUM,BLACKPINK,2020-10-02,201122,76,0.701,0.556,9,-7.42,0,0.0414,0.00886,0.000122,0.106,0.333,152.045,audio_features,spotify:track:1XnpzbOGptRwfJhZgLbmSr,https://api.spotify.com/v1/tracks/1XnpzbOGptRwfJhZgLbmSr,https://api.spotify.com/v1/audio-analysis/1XnpzbOGptRwfJhZgLbmSr,201122,4
02HtLL96BpT6tSWTUXpMAH,出航,風を待つ<劇場盤>,STU48,2019-02-13,282386,7,0.469,0.923,5,-1.706,1,0.066,0.463,0.0,0.222,0.501,138.1,audio_features,spotify:track:02HtLL96BpT6tSWTUXpMAH,https://api.spotify.com/v1/tracks/02HtLL96BpT6tSWTUXpMAH,https://api.spotify.com/v1/audio-analysis/02HtLL96BpT6tSWTUXpMAH,282387,4
3lkvdouknJX0qS4zdIzCJ6,背徳のシナリオ (Remastered 2013),Sapphire (Remastered 2013),Wink,1991-11-25,264893,15,0.547,0.866,1,-7.682,0,0.0355,0.0951,3.13e-05,0.126,0.829,137.138,audio_features,spotify:track:3lkvdouknJX0qS4zdIzCJ6,https://api.spotify.com/v1/tracks/3lkvdouknJX0qS4zdIzCJ6,https://api.spotify.com/v1/audio-analysis/3lkvdouknJX0qS4zdIzCJ6,264893,4
0yOKgkcFiusvJB7jhtbdFY,je t'aime ★ je t'aime,Tommy airline,Tommy february6,2004-08-05,293533,34,0.611,0.982,0,-4.371,0,0.0368,0.00388,0.00442,0.11,0.57,121.98,audio_features,spotify:track:0yOKgkcFiusvJB7jhtbdFY,https://api.spotify.com/v1/tracks/0yOKgkcFiusvJB7jhtbdFY,https://api.spotify.com/v1/audio-analysis/0yOKgkcFiusvJB7jhtbdFY,293533,4
4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,178146,100,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4
7uvW1F97LfVbOF6bzHs3nO,Deja Vu,Raid of Dream,DREAMCATCHER,2019-09-18,224760,60,0.613,0.667,5,-5.363,0,0.0394,0.0627,0.0,0.169,0.486,89.946,audio_features,spotify:track:7uvW1F97LfVbOF6bzHs3nO,https://api.spotify.com/v1/tracks/7uvW1F97LfVbOF6bzHs3nO,https://api.spotify.com/v1/audio-analysis/7uvW1F97LfVbOF6bzHs3nO,224760,4
3Dv1eDb0MEgF93GpLXlucZ,Say So,Hot Pink,Doja Cat,2019-11-07,237893,84,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,audio_features,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4
05Jv77XQY22tgNnLOQqEc5,スローモーション,プロローグ〈序幕〉 AKINA NAKAMORI FIRST,Akina Nakamori,1982-07-01,246360,45,0.609,0.679,6,-4.196,0,0.0368,0.52,1.35e-05,0.343,0.507,129.908,audio_features,spotify:track:05Jv77XQY22tgNnLOQqEc5,https://api.spotify.com/v1/tracks/05Jv77XQY22tgNnLOQqEc5,https://api.spotify.com/v1/audio-analysis/05Jv77XQY22tgNnLOQqEc5,246360,4
1LyLhVJ2UekueN5NWA9Wdi,Boys & Girls,LOVEppears,Ayumi Hamasaki,1999-11-10,232933,25,0.591,0.96,7,-4.528,1,0.0505,0.00208,0.245,0.318,0.747,127.732,audio_features,spotify:track:1LyLhVJ2UekueN5NWA9Wdi,https://api.spotify.com/v1/tracks/1LyLhVJ2UekueN5NWA9Wdi,https://api.spotify.com/v1/audio-analysis/1LyLhVJ2UekueN5NWA9Wdi,232933,4
30MH35NPiE2zKSJY1nFv3N,キューティーハニー,secret,Kumi Koda,2005-02-09,185633,46,0.553,0.896,5,-5.88,1,0.0377,0.000906,0.133,0.129,0.733,155.084,audio_features,spotify:track:30MH35NPiE2zKSJY1nFv3N,https://api.spotify.com/v1/tracks/30MH35NPiE2zKSJY1nFv3N,https://api.spotify.com/v1/audio-analysis/30MH35NPiE2zKSJY1nFv3N,185633,4
6YwtRybT8MN5BUakv65k1x,瀬戸内の声,暗闇<劇場盤>,STU48,2018-01-31,334010,5,0.516,0.422,4,-5.138,1,0.0276,0.834,0.0,0.145,0.268,66.952,audio_features,spotify:track:6YwtRybT8MN5BUakv65k1x,https://api.spotify.com/v1/tracks/6YwtRybT8MN5BUakv65k1x,https://api.spotify.com/v1/audio-analysis/6YwtRybT8MN5BUakv65k1x,334010,4
4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,THE ALBUM,BLACKPINK,2020-10-02,194765,75,0.654,0.707,6,-5.661,1,0.0664,0.00559,0.0,0.0873,0.448,127.97,audio_features,spotify:track:4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/tracks/4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/audio-analysis/4Ws314Ylb27BVsvlZOy30C,194765,4
7F5jxmwf1uWVqh6nbYz7rl,Heaven Knows,Going to Hell,The Pretty Reckless,2014-03-17,224854,57,0.54,0.801,2,-3.733,1,0.0475,0.0845,0.0,0.221,0.577,83.979,audio_features,spotify:track:7F5jxmwf1uWVqh6nbYz7rl,https://api.spotify.com/v1/tracks/7F5jxmwf1uWVqh6nbYz7rl,https://api.spotify.com/v1/audio-analysis/7F5jxmwf1uWVqh6nbYz7rl,224855,4
3BxWKQKVy5E33LFQl40Jlz,The Revenant Choir,The Greatest Hits 2007-2016,Versailles,2016-09-14,385013,33,0.34,0.984,11,-3.497,0,0.169,0.000584,0.57,0.331,0.228,179.81,audio_features,spotify:track:3BxWKQKVy5E33LFQl40Jlz,https://api.spotify.com/v1/tracks/3BxWKQKVy5E33LFQl40Jlz,https://api.spotify.com/v1/audio-analysis/3BxWKQKVy5E33LFQl40Jlz,385013,4
4uraEw7BcTjMmUcRKE3XaD,Dearest,I am...,Ayumi Hamasaki,2002-01-01,332733,51,0.576,0.578,6,-5.506,0,0.0263,0.234,0.0,0.315,0.385,126.947,audio_features,spotify:track:4uraEw7BcTjMmUcRKE3XaD,https://api.spotify.com/v1/tracks/4uraEw7BcTjMmUcRKE3XaD,https://api.spotify.com/v1/audio-analysis/4uraEw7BcTjMmUcRKE3XaD,332733,4
6Lcg2kqVT62KH5fJnzxj9c,MOTO,Girls On Top,BoA,2005-06-24,186066,24,0.75,0.922,1,-2.188,1,0.0416,0.00187,0.0,0.278,0.741,111.987,audio_features,spotify:track:6Lcg2kqVT62KH5fJnzxj9c,https://api.spotify.com/v1/tracks/6Lcg2kqVT62KH5fJnzxj9c,https://api.spotify.com/v1/audio-analysis/6Lcg2kqVT62KH5fJnzxj9c,186067,4
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,2020-12-04,160191,91,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,audio_features,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B,160191,4
59oqBXZt0reMEYqTo4yBGC,Arkadia,METAL GALAXY,BABYMETAL,2019-10-11,318692,36,0.373,0.952,1,-1.134,1,0.0981,0.000205,0.117,0.0949,0.0393,99.927,audio_features,spotify:track:59oqBXZt0reMEYqTo4yBGC,https://api.spotify.com/v1/tracks/59oqBXZt0reMEYqTo4yBGC,https://api.spotify.com/v1/audio-analysis/59oqBXZt0reMEYqTo4yBGC,318692,4
0Z7rDU63zrXWGowYaElAwg,you,BEST〜second session〜,Kumi Koda,2006-03-08,286440,17,0.418,0.763,0,-5.177,0,0.0371,0.0547,0.000123,0.113,0.402,153.659,audio_features,spotify:track:0Z7rDU63zrXWGowYaElAwg,https://api.spotify.com/v1/tracks/0Z7rDU63zrXWGowYaElAwg,https://api.spotify.com/v1/audio-analysis/0Z7rDU63zrXWGowYaElAwg,286440,4
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,93,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
5fcAlSEgvAmSh9bsbWp31p,世界の全て敵に感じて孤独さえ愛していた,世界の全て敵に感じて孤独さえ愛していた,安斉かれん,2019-05-01,260265,17,0.556,0.945,7,-2.517,1,0.0563,0.0122,2.53e-05,0.305,0.302,105.99,audio_features,spotify:track:5fcAlSEgvAmSh9bsbWp31p,https://api.spotify.com/v1/tracks/5fcAlSEgvAmSh9bsbWp31p,https://api.spotify.com/v1/audio-analysis/5fcAlSEgvAmSh9bsbWp31p,260265,4
5glngcx2zSAHgBrgJ6uSkO,Mugo N…Iroppoi,Gradation,Shizuka Kudo,1988,235133,33,0.65,0.836,3,-8.981,0,0.0305,0.129,5.07e-05,0.335,0.845,140.216,audio_features,spotify:track:5glngcx2zSAHgBrgJ6uSkO,https://api.spotify.com/v1/tracks/5glngcx2zSAHgBrgJ6uSkO,https://api.spotify.com/v1/audio-analysis/5glngcx2zSAHgBrgJ6uSkO,235133,4
7zyZ9yPXIQebb79PrMghpV,Zap Zum,Batidão Tropical,Pabllo Vittar,2021-06-24,167502,68,0.596,0.864,8,-3.85,1,0.04,0.0858,0.0,0.158,0.833,169.123,audio_features,spotify:track:7zyZ9yPXIQebb79PrMghpV,https://api.spotify.com/v1/tracks/7zyZ9yPXIQebb79PrMghpV,https://api.spotify.com/v1/audio-analysis/7zyZ9yPXIQebb79PrMghpV,167503,4
2dHoVW9AxJVSRebPRyV2aA,Gone,R,ROSÉ,2021-03-12,207163,73,0.647,0.377,6,-6.003,1,0.0375,0.594,0.0,0.0768,0.653,79.936,audio_features,spotify:track:2dHoVW9AxJVSRebPRyV2aA,https://api.spotify.com/v1/tracks/2dHoVW9AxJVSRebPRyV2aA,https://api.spotify.com/v1/audio-analysis/2dHoVW9AxJVSRebPRyV2aA,207164,4
0t5CC271ZnmSKdL4QjGktT,Bon Voyage,プロローグ〈序幕〉 AKINA NAKAMORI FIRST,Akina Nakamori,1982-07-01,226346,20,0.672,0.715,9,-6.513,1,0.0413,0.123,1.96e-05,0.0458,0.883,118.679,audio_features,spotify:track:0t5CC271ZnmSKdL4QjGktT,https://api.spotify.com/v1/tracks/0t5CC271ZnmSKdL4QjGktT,https://api.spotify.com/v1/audio-analysis/0t5CC271ZnmSKdL4QjGktT,226347,4
1jbHCJ8EtvoKfMMYy3bAlN,Mamma Mia,카라(KARA) 6th Mini Album [Day&Night],KARA,2014-08-18,212950,49,0.697,0.927,0,-2.268,1,0.0772,0.0424,0.0,0.1,0.8,128.084,audio_features,spotify:track:1jbHCJ8EtvoKfMMYy3bAlN,https://api.spotify.com/v1/tracks/1jbHCJ8EtvoKfMMYy3bAlN,https://api.spotify.com/v1/audio-analysis/1jbHCJ8EtvoKfMMYy3bAlN,212950,4
4E0lSJ6c5unoku9UIZoJSl,Dust in the Wind,The Best Of Kansas,Kansas,1984,205600,58,0.498,0.251,9,-13.734,0,0.0299,0.212,1.59e-05,0.107,0.419,93.546,audio_features,spotify:track:4E0lSJ6c5unoku9UIZoJSl,https://api.spotify.com/v1/tracks/4E0lSJ6c5unoku9UIZoJSl,https://api.spotify.com/v1/audio-analysis/4E0lSJ6c5unoku9UIZoJSl,205600,4
5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,The Doors,1967-01-04,429760,73,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,429760,4
1WrRkZ0LxyOV8GD4GrgiWM,You Got It,80s 100 Hits,Various Artists,2010-02-26,203920,41,0.655,0.585,9,-11.556,1,0.0273,0.595,2.47e-06,0.309,0.669,114.68,audio_features,spotify:track:1WrRkZ0LxyOV8GD4GrgiWM,https://api.spotify.com/v1/tracks/1WrRkZ0LxyOV8GD4GrgiWM,https://api.spotify.com/v1/audio-analysis/1WrRkZ0LxyOV8GD4GrgiWM,203920,4
3GZHGEnkhb06VDN2Ykgr9t,"When I Remember This Life (from the film ""The Tale of The Princess Kaguya"")","Ghibli, Princess Kaguya and I",Kazumi Nikaido,2013-11-20,343306,21,0.436,0.0587,10,-14.135,1,0.0335,0.936,0.0067,0.128,0.181,133.421,audio_features,spotify:track:3GZHGEnkhb06VDN2Ykgr9t,https://api.spotify.com/v1/tracks/3GZHGEnkhb06VDN2Ykgr9t,https://api.spotify.com/v1/audio-analysis/3GZHGEnkhb06VDN2Ykgr9t,343307,4
2I0mW1Ldu2FQ8qmhxqQjeA,Non c'è,Laura Pausini,Laura Pausini,1993-04-23,278506,47,0.744,0.48,2,-9.792,1,0.0264,0.577,0.0,0.0934,0.512,104.033,audio_features,spotify:track:2I0mW1Ldu2FQ8qmhxqQjeA,https://api.spotify.com/v1/tracks/2I0mW1Ldu2FQ8qmhxqQjeA,https://api.spotify.com/v1/audio-analysis/2I0mW1Ldu2FQ8qmhxqQjeA,278507,4
1b7LMtXCXGc2EwOIplI35z,Stuck In The Middle With You,Reservoir Dogs (Original Motion Picture Soundtrack),Various Artists,2009-01-01,203893,70,0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,audio_features,spotify:track:1b7LMtXCXGc2EwOIplI35z,https://api.spotify.com/v1/tracks/1b7LMtXCXGc2EwOIplI35z,https://api.spotify.com/v1/audio-analysis/1b7LMtXCXGc2EwOIplI35z,203893,4
12jjuxN1gxlm29cqL5M6MW,I Got You,From Here To Now To You,Jack Johnson,2013-01-01,179346,64,0.899,0.399,11,-6.553,1,0.038,0.61,1.52e-05,0.0923,0.544,98.067,audio_features,spotify:track:12jjuxN1gxlm29cqL5M6MW,https://api.spotify.com/v1/tracks/12jjuxN1gxlm29cqL5M6MW,https://api.spotify.com/v1/audio-analysis/12jjuxN1gxlm29cqL5M6MW,179347,4
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,Out Of Our Heads,The Rolling Stones,1965-07-30,222813,77,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4
718sgSwdMVWkXWxSVWzvMB,Eternal Glory,Symphony of Enchanted Lands,Rhapsody Of Fire,1998,449106,0,0.194,0.734,3,-6.322,0,0.0561,0.00663,0.000245,0.646,0.127,89.85,audio_features,spotify:track:718sgSwdMVWkXWxSVWzvMB,https://api.spotify.com/v1/tracks/718sgSwdMVWkXWxSVWzvMB,https://api.spotify.com/v1/audio-analysis/718sgSwdMVWkXWxSVWzvMB,449107,4
645pkWAIHbCECpVsaZAxKq,Do You Wanna Dance,If You Can Believe Your Eyes & Ears,The Mamas & The Papas,1966-03,180733,38,0.592,0.341,4,-11.768,1,0.0286,0.744,0.0,0.0905,0.637,108.79,audio_features,spotify:track:645pkWAIHbCECpVsaZAxKq,https://api.spotify.com/v1/tracks/645pkWAIHbCECpVsaZAxKq,https://api.spotify.com/v1/audio-analysis/645pkWAIHbCECpVsaZAxKq,180733,4
5bxQHscWvyaQbm37igKP4K,La solitudine,Laura Pausini,Laura Pausini,1993-04-23,240560,59,0.574,0.467,1,-6.374,1,0.0381,0.738,0.0,0.149,0.256,131.89,audio_features,spotify:track:5bxQHscWvyaQbm37igKP4K,https://api.spotify.com/v1/tracks/5bxQHscWvyaQbm37igKP4K,https://api.spotify.com/v1/audio-analysis/5bxQHscWvyaQbm37igKP4K,240560,4
7n13S0lBOEXLx6duwghCUM,Six Blade Knife,Dire Straits (Remastered),Dire Straits,1978-10-07,252693,0,0.889,0.424,9,-13.642,0,0.0408,0.0966,0.445,0.0841,0.878,117.42,audio_features,spotify:track:7n13S0lBOEXLx6duwghCUM,https://api.spotify.com/v1/tracks/7n13S0lBOEXLx6duwghCUM,https://api.spotify.com/v1/audio-analysis/7n13S0lBOEXLx6duwghCUM,252693,4
6Ndauo9gCxNjTfklsFYS7b,You're All I Need To Get By,You're All I Need,Marvin Gaye,1968-01-01,173866,60,0.513,0.448,11,-11.074,0,0.0325,0.135,0.0,0.0678,0.172,97.63,audio_features,spotify:track:6Ndauo9gCxNjTfklsFYS7b,https://api.spotify.com/v1/tracks/6Ndauo9gCxNjTfklsFYS7b,https://api.spotify.com/v1/audio-analysis/6Ndauo9gCxNjTfklsFYS7b,173867,4
3ILbP2iGJVEFdBAiu5o95D,Warabe Uta,Wa Cirandas e Cantigas,Iuri Salvagnini,2017-05-05,219626,15,0.571,0.262,4,-12.976,0,0.0308,0.908,0.00183,0.0893,0.241,78.017,audio_features,spotify:track:3ILbP2iGJVEFdBAiu5o95D,https://api.spotify.com/v1/tracks/3ILbP2iGJVEFdBAiu5o95D,https://api.spotify.com/v1/audio-analysis/3ILbP2iGJVEFdBAiu5o95D,219627,4
1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),4,Beyoncé,2011-06-24,236093,73,0.733,0.899,0,-4.237,1,0.143,0.00496,4.72e-05,0.372,0.76,127.086,audio_features,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,236093,4
0cNwyA4Qiyr29I90ezhr0X,"Hotel California - Live at The Forum, Los Angeles, CA, 10/20-22/1976",Hotel California (40th Anniversary Expanded Edition),Eagles,1976-12-08,409520,58,0.427,0.665,2,-8.515,1,0.0405,0.0145,0.00242,0.699,0.442,142.702,audio_features,spotify:track:0cNwyA4Qiyr29I90ezhr0X,https://api.spotify.com/v1/tracks/0cNwyA4Qiyr29I90ezhr0X,https://api.spotify.com/v1/audio-analysis/0cNwyA4Qiyr29I90ezhr0X,409520,4
4gBdOhWJpOZBTx0fsreDcM,Dance Me To The End Of Love,Queer as Folk - The Final Season,Various Artists,2005,237106,0,0.593,0.338,5,-12.565,0,0.0382,0.837,0.00154,0.109,0.468,138.397,audio_features,spotify:track:4gBdOhWJpOZBTx0fsreDcM,https://api.spotify.com/v1/tracks/4gBdOhWJpOZBTx0fsreDcM,https://api.spotify.com/v1/audio-analysis/4gBdOhWJpOZBTx0fsreDcM,237107,4
5MqvFB5KuA0lDcRMXVgbCX,The Mystic's Dream,The Mask and Mirror,Loreena McKennitt,1994,463101,48,0.452,0.314,7,-14.077,1,0.0333,0.729,0.298,0.0563,0.124,111.031,audio_features,spotify:track:5MqvFB5KuA0lDcRMXVgbCX,https://api.spotify.com/v1/tracks/5MqvFB5KuA0lDcRMXVgbCX,https://api.spotify.com/v1/audio-analysis/5MqvFB5KuA0lDcRMXVgbCX,463102,4
5tDUVSIv2wEdOkHCOKHKeI,So Far Away,Sultans Of Swing - The Very Best Of Dire Straits,Dire Straits,1998-01-01,240000,53,0.718,0.513,4,-9.664,1,0.0277,0.247,0.169,0.0696,0.618,114.324,audio_features,spotify:track:5tDUVSIv2wEdOkHCOKHKeI,https://api.spotify.com/v1/tracks/5tDUVSIv2wEdOkHCOKHKeI,https://api.spotify.com/v1/audio-analysis/5tDUVSIv2wEdOkHCOKHKeI,240000,4
391cjBOeOMyPTZZl0yUAiF,Cruel Intentions,It is.,JMSN,2016-05-06,346657,0,0.543,0.301,11,-9.839,0,0.0826,0.351,0.000145,0.467,0.284,122.263,audio_features,spotify:track:391cjBOeOMyPTZZl0yUAiF,https://api.spotify.com/v1/tracks/391cjBOeOMyPTZZl0yUAiF,https://api.spotify.com/v1/audio-analysis/391cjBOeOMyPTZZl0yUAiF,346658,3
1T7W19AyPnR3oWgfSEgCE4,Tem Gato na Tuba,A Turma do Balão Mágico (Edição Especial),A Turma Do Balão Mágico,2014-09-02,110266,25,0.573,0.455,2,-10.994,1,0.144,0.674,1.52e-05,0.469,0.607,161.126,audio_features,spotify:track:1T7W19AyPnR3oWgfSEgCE4,https://api.spotify.com/v1/tracks/1T7W19AyPnR3oWgfSEgCE4,https://api.spotify.com/v1/audio-analysis/1T7W19AyPnR3oWgfSEgCE4,110267,3
6O18gj2FMhtV4Cf7XFnyKo,Ego quos amo,Angelis,Elbosco,2000-01-01,289840,5,0.655,0.609,0,-9.391,1,0.0382,0.392,0.233,0.315,0.471,125.972,audio_features,spotify:track:6O18gj2FMhtV4Cf7XFnyKo,https://api.spotify.com/v1/tracks/6O18gj2FMhtV4Cf7XFnyKo,https://api.spotify.com/v1/audio-analysis/6O18gj2FMhtV4Cf7XFnyKo,289840,3
54nIZwfXEcS8DnABmgSNWw,Inochi No Kioku,Ukulele Ghibli No Kaze,Ryo Natoyama,2013,247586,19,0.581,0.155,5,-15.858,1,0.0996,0.992,0.902,0.125,0.648,159.019,audio_features,spotify:track:54nIZwfXEcS8DnABmgSNWw,https://api.spotify.com/v1/tracks/54nIZwfXEcS8DnABmgSNWw,https://api.spotify.com/v1/audio-analysis/54nIZwfXEcS8DnABmgSNWw,247587,4
5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),I AM...SASHA FIERCE,Beyoncé,2008-11-17,193213,68,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,audio_features,spotify:track:5R9a4t5t5O0IsznsrKPVro,https://api.spotify.com/v1/tracks/5R9a4t5t5O0IsznsrKPVro,https://api.spotify.com/v1/audio-analysis/5R9a4t5t5O0IsznsrKPVro,193213,4
4M1lEbqPzlEw1JYWB6aE7K,Estoy Aquí,Pies Descalzos,Shakira,1995-10-06,232466,67,0.732,0.814,2,-7.716,1,0.0402,0.0307,0.0,0.0691,0.782,116.973,audio_features,spotify:track:4M1lEbqPzlEw1JYWB6aE7K,https://api.spotify.com/v1/tracks/4M1lEbqPzlEw1JYWB6aE7K,https://api.spotify.com/v1/audio-analysis/4M1lEbqPzlEw1JYWB6aE7K,232467,4
4Ny0w8nQ2m0GmOM4J0Fzcf,The Banks of the Lee,Celtic Songs of Love,Various Artists,1997,205440,5,0.354,0.0621,5,-16.031,1,0.0412,0.969,0.0,0.199,0.575,87.793,audio_features,spotify:track:4Ny0w8nQ2m0GmOM4J0Fzcf,https://api.spotify.com/v1/tracks/4Ny0w8nQ2m0GmOM4J0Fzcf,https://api.spotify.com/v1/audio-analysis/4Ny0w8nQ2m0GmOM4J0Fzcf,205440,3
22RxilGS5NSRe2ELlyKeTi,Washing Dishes,From Here To Now To You,Jack Johnson,2013-01-01,203946,58,0.804,0.681,10,-4.976,1,0.0336,0.356,0.0,0.105,0.732,120.085,audio_features,spotify:track:22RxilGS5NSRe2ELlyKeTi,https://api.spotify.com/v1/tracks/22RxilGS5NSRe2ELlyKeTi,https://api.spotify.com/v1/audio-analysis/22RxilGS5NSRe2ELlyKeTi,203947,4
