,id,name,album,artist,release_date,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,cluster
478,752ALVC1aMXK3jr85NSez4,Arabian Waltz,New Impossibilities,Yo-Yo Ma,2007-07-30,456080,0,0.516,0.271,2,-18.02,1,0.0515,0.703,0.0145,0.666,0.635,104.924,audio_features,spotify:track:752ALVC1aMXK3jr85NSez4,https://api.spotify.com/v1/tracks/752ALVC1aMXK3jr85NSez4,https://api.spotify.com/v1/audio-analysis/752ALVC1aMXK3jr85NSez4,456080,3,0
479,4pfdLVkuxMmcEVjLxPTSeU,Distant Green Valley,Enchantment,Yo-Yo Ma & The Silk Road Ensemble,2004-12-07,425826,9,0.205,0.152,4,-19.931,0,0.041,0.887,0.874,0.121,0.166,68.28,audio_features,spotify:track:4pfdLVkuxMmcEVjLxPTSeU,https://api.spotify.com/v1/tracks/4pfdLVkuxMmcEVjLxPTSeU,https://api.spotify.com/v1/audio-analysis/4pfdLVkuxMmcEVjLxPTSeU,425827,4,3
480,6ELrE17yoXMyy1h7pQGREa,Gallop of A Thousand Horses,Enchantment,Yo-Yo Ma & The Silk Road Ensemble,2004-12-07,306533,4,0.274,0.351,7,-16.96,0,0.0658,0.912,0.764,0.044,0.453,146.103,audio_features,spotify:track:6ELrE17yoXMyy1h7pQGREa,https://api.spotify.com/v1/tracks/6ELrE17yoXMyy1h7pQGREa,https://api.spotify.com/v1/audio-analysis/6ELrE17yoXMyy1h7pQGREa,306533,4,9
481,74XiXKedRxOlBGc9xE9Pws,"Rabbia E Trantella (From ""Inglorious Basterds"")",The Director's Choice: Quentin Tarantino - Music from His Movies,The London Film Score Orchestra,2013-02-20,237373,0,0.557,0.334,9,-12.146,1,0.0513,0.642,0.168,0.0752,0.508,116.34,audio_features,spotify:track:74XiXKedRxOlBGc9xE9Pws,https://api.spotify.com/v1/tracks/74XiXKedRxOlBGc9xE9Pws,https://api.spotify.com/v1/audio-analysis/74XiXKedRxOlBGc9xE9Pws,237373,4,8
482,6PrKZUXJPmBiobMN44yR8Y,The Ecstasy Of Gold,"The Good, The Bad & The Ugly (Original Motion Picture Soundtrack)",Ennio Morricone,1967,203226,62,0.134,0.474,9,-13.864,0,0.0518,0.826,0.58,0.195,0.133,98.854,audio_features,spotify:track:6PrKZUXJPmBiobMN44yR8Y,https://api.spotify.com/v1/tracks/6PrKZUXJPmBiobMN44yR8Y,https://api.spotify.com/v1/audio-analysis/6PrKZUXJPmBiobMN44yR8Y,203227,4,3
483,1JSIWsJfxOji0FrxFcxdCK,"The Good, The Bad And The Ugly - Main Title","The Good, The Bad & The Ugly (Original Motion Picture Soundtrack)",Ennio Morricone,1967,162133,58,0.304,0.657,0,-13.567,1,0.0824,0.787,0.954,0.113,0.102,120.338,audio_features,spotify:track:1JSIWsJfxOji0FrxFcxdCK,https://api.spotify.com/v1/tracks/1JSIWsJfxOji0FrxFcxdCK,https://api.spotify.com/v1/audio-analysis/1JSIWsJfxOji0FrxFcxdCK,162133,4,9
484,63FSxvYjpbbhNvYK83aCBD,Call Me Call Me,COWBOY BEBOP (Original Motion Picture Soundtrack 3 - Blue),Various Artists,1999-05-01,282933,44,0.376,0.734,5,-6.104,0,0.0313,0.000673,0.00189,0.103,0.353,156.194,audio_features,spotify:track:63FSxvYjpbbhNvYK83aCBD,https://api.spotify.com/v1/tracks/63FSxvYjpbbhNvYK83aCBD,https://api.spotify.com/v1/audio-analysis/63FSxvYjpbbhNvYK83aCBD,282933,4,4
485,3dg4HVRpsi5zD40y7btyGY,Granada: Granada,Carreras Domingo Pavarotti in Concert,Luciano Pavarotti,1990-01-01,221933,28,0.244,0.582,2,-10.494,1,0.101,0.954,0.00181,0.906,0.474,153.235,audio_features,spotify:track:3dg4HVRpsi5zD40y7btyGY,https://api.spotify.com/v1/tracks/3dg4HVRpsi5zD40y7btyGY,https://api.spotify.com/v1/audio-analysis/3dg4HVRpsi5zD40y7btyGY,221933,4,0
486,5KZ4DC772dYcRBAizx0yYk,Caribbean Blue - 2009 Remaster,Shepherd Moons,Enya,1991-11-15,239586,61,0.393,0.414,4,-12.262,1,0.0321,0.807,0.958,0.118,0.677,157.626,audio_features,spotify:track:5KZ4DC772dYcRBAizx0yYk,https://api.spotify.com/v1/tracks/5KZ4DC772dYcRBAizx0yYk,https://api.spotify.com/v1/audio-analysis/5KZ4DC772dYcRBAizx0yYk,239587,3,9
487,2gaZJDgE71VL9PzzUUlpMg,Dragonborn,The Elder Scrolls V: Skyrim: Original Game Soundtrack,Jeremy Soule,2013-01-31,235636,60,0.413,0.482,11,-13.311,0,0.0539,0.895,0.685,0.111,0.13,66.766,audio_features,spotify:track:2gaZJDgE71VL9PzzUUlpMg,https://api.spotify.com/v1/tracks/2gaZJDgE71VL9PzzUUlpMg,https://api.spotify.com/v1/audio-analysis/2gaZJDgE71VL9PzzUUlpMg,235636,4,9
488,0DrhapFEF5d9Yzg4v914dp,Awake,The Elder Scrolls V: Skyrim: Original Game Soundtrack,Jeremy Soule,2013-01-31,92899,54,0.17,0.146,0,-22.704,0,0.0415,0.911,0.972,0.0729,0.0339,116.238,audio_features,spotify:track:0DrhapFEF5d9Yzg4v914dp,https://api.spotify.com/v1/tracks/0DrhapFEF5d9Yzg4v914dp,https://api.spotify.com/v1/audio-analysis/0DrhapFEF5d9Yzg4v914dp,92899,3,3
489,0zke8Vmo0bgbPjxL3pUhqk,From Past to Present,The Elder Scrolls V: Skyrim: Original Game Soundtrack,Jeremy Soule,2013-01-31,304007,58,0.0717,0.0921,0,-21.53,1,0.0391,0.983,0.847,0.0748,0.0359,69.286,audio_features,spotify:track:0zke8Vmo0bgbPjxL3pUhqk,https://api.spotify.com/v1/tracks/0zke8Vmo0bgbPjxL3pUhqk,https://api.spotify.com/v1/audio-analysis/0zke8Vmo0bgbPjxL3pUhqk,304008,4,3
490,2gEAHKw83WHPD875YqDHH2,Ancient Stones,The Elder Scrolls V: Skyrim: Original Game Soundtrack,Jeremy Soule,2013-01-31,285531,55,0.249,0.12,8,-22.729,0,0.032,0.928,0.968,0.0672,0.0739,95.766,audio_features,spotify:track:2gEAHKw83WHPD875YqDHH2,https://api.spotify.com/v1/tracks/2gEAHKw83WHPD875YqDHH2,https://api.spotify.com/v1/audio-analysis/2gEAHKw83WHPD875YqDHH2,285532,3,3
491,5uuAr9LtnOXE4MkUC3Rx1J,"The Fields of Ard Skellig (From ""The Witcher 3"")","The Fields of Ard Skellig (From ""The Witcher 3"")",Christine Slagman,2018-08-21,194481,37,0.207,0.102,2,-20.306,0,0.0343,0.958,0.0365,0.107,0.0403,89.222,audio_features,spotify:track:5uuAr9LtnOXE4MkUC3Rx1J,https://api.spotify.com/v1/tracks/5uuAr9LtnOXE4MkUC3Rx1J,https://api.spotify.com/v1/audio-analysis/5uuAr9LtnOXE4MkUC3Rx1J,194481,4,7
492,1e6i6WC1SW5w6e5u5izQ19,Silver For Monsters...,The Witcher 3: Wild Hunt (Original Game Soundtrack),Marcin Przybyłowicz,2015-08-26,139945,54,0.515,0.912,2,-6.485,1,0.0379,0.0795,0.000225,0.0925,0.329,90.028,audio_features,spotify:track:1e6i6WC1SW5w6e5u5izQ19,https://api.spotify.com/v1/tracks/1e6i6WC1SW5w6e5u5izQ19,https://api.spotify.com/v1/audio-analysis/1e6i6WC1SW5w6e5u5izQ19,139946,4,4
493,761SMhVKJlJlUCUveNcq1m,Kaer Morhen,The Witcher 3: Wild Hunt (Original Game Soundtrack),Marcin Przybyłowicz,2015-08-26,155109,56,0.395,0.33,2,-13.481,0,0.0319,0.796,0.873,0.126,0.0565,139.851,audio_features,spotify:track:761SMhVKJlJlUCUveNcq1m,https://api.spotify.com/v1/tracks/761SMhVKJlJlUCUveNcq1m,https://api.spotify.com/v1/audio-analysis/761SMhVKJlJlUCUveNcq1m,155109,4,9
494,1asBfrlvpH0Brn6xcD7yms,...Steel For Humans,The Witcher 3: Wild Hunt (Original Game Soundtrack),Marcin Przybyłowicz,2015-08-26,87381,52,0.488,0.786,10,-7.537,1,0.043,0.164,0.0,0.117,0.394,139.762,audio_features,spotify:track:1asBfrlvpH0Brn6xcD7yms,https://api.spotify.com/v1/tracks/1asBfrlvpH0Brn6xcD7yms,https://api.spotify.com/v1/audio-analysis/1asBfrlvpH0Brn6xcD7yms,87381,4,6
495,5U4AHSNYR1Z3Hu0K6x1QxC,Cloak And Dagger,The Witcher 3: Wild Hunt (Original Game Soundtrack),Marcin Przybyłowicz,2015-08-26,166153,48,0.552,0.404,2,-14.434,1,0.0395,0.0981,0.881,0.218,0.261,129.919,audio_features,spotify:track:5U4AHSNYR1Z3Hu0K6x1QxC,https://api.spotify.com/v1/tracks/5U4AHSNYR1Z3Hu0K6x1QxC,https://api.spotify.com/v1/audio-analysis/5U4AHSNYR1Z3Hu0K6x1QxC,166153,4,9
496,1K01nmx3aMH7pkDB7O6rS9,A Story You Won't Believe,The Witcher 3: Wild Hunt (Original Game Soundtrack),Marcin Przybyłowicz,2015-08-26,97845,50,0.752,0.621,7,-13.663,0,0.0649,0.309,0.849,0.0851,0.501,130.035,audio_features,spotify:track:1K01nmx3aMH7pkDB7O6rS9,https://api.spotify.com/v1/tracks/1K01nmx3aMH7pkDB7O6rS9,https://api.spotify.com/v1/audio-analysis/1K01nmx3aMH7pkDB7O6rS9,97846,4,9
497,5zfWpCbbEeauS68FKmMwU0,Civilization IV Medley,Level 1,Video Games Live,2015-09-01,295986,36,0.285,0.491,2,-13.292,1,0.0545,0.756,0.0168,0.0864,0.256,92.117,audio_features,spotify:track:5zfWpCbbEeauS68FKmMwU0,https://api.spotify.com/v1/tracks/5zfWpCbbEeauS68FKmMwU0,https://api.spotify.com/v1/audio-analysis/5zfWpCbbEeauS68FKmMwU0,295987,4,1
498,2xGDOy0pPf7XQSBhvJ9lzn,Final Fantasy VIII: Liberi Fatali,The Greatest Video Game Music,Andrew Skeet,2011-11-18,194172,33,0.375,0.408,10,-14.478,1,0.0496,0.776,0.0383,0.0887,0.198,152.057,audio_features,spotify:track:2xGDOy0pPf7XQSBhvJ9lzn,https://api.spotify.com/v1/tracks/2xGDOy0pPf7XQSBhvJ9lzn,https://api.spotify.com/v1/audio-analysis/2xGDOy0pPf7XQSBhvJ9lzn,194173,4,1
499,6tJFtthY0rI1x06qb8NjK0,The Mandalorian,The Mandalorian: Chapter 1 (Original Score),Ludwig Goransson,2019-11-12,198861,64,0.417,0.408,5,-13.343,0,0.0761,0.535,0.655,0.102,0.233,165.799,audio_features,spotify:track:6tJFtthY0rI1x06qb8NjK0,https://api.spotify.com/v1/tracks/6tJFtthY0rI1x06qb8NjK0,https://api.spotify.com/v1/audio-analysis/6tJFtthY0rI1x06qb8NjK0,198862,4,9
500,69hoQVBKLN5XbSLHzAMzDb,"Fear Not This Night - From ""Guild Wars 2""","Fear Not This Night (From ""Guild Wars 2"")",Jeremy Soule,2015-03-30,114475,20,0.482,0.0109,10,-34.992,0,0.0451,0.995,0.868,0.18,0.244,78.495,audio_features,spotify:track:69hoQVBKLN5XbSLHzAMzDb,https://api.spotify.com/v1/tracks/69hoQVBKLN5XbSLHzAMzDb,https://api.spotify.com/v1/audio-analysis/69hoQVBKLN5XbSLHzAMzDb,114476,3,3
501,0LCRQLCwUb8H9sLw6e8f1U,"Fear Not This Night (From ""Guild Wars 2"")","Fear Not This Night (From ""Guild Wars 2"")",Alina Lesnik,2019-11-04,284433,34,0.426,0.346,9,-4.328,1,0.03,0.805,0.0,0.129,0.174,105.911,audio_features,spotify:track:0LCRQLCwUb8H9sLw6e8f1U,https://api.spotify.com/v1/tracks/0LCRQLCwUb8H9sLw6e8f1U,https://api.spotify.com/v1/audio-analysis/0LCRQLCwUb8H9sLw6e8f1U,284434,3,6
502,2ycJjUMO1mp7BJI9Bl3J2F,The Wolven Storm (Priscilla's Song),The Wolven Storm (Priscilla's Song),Malukah,2016-03-14,241786,37,0.31,0.212,1,-14.179,0,0.0328,0.979,0.000158,0.109,0.148,85.846,audio_features,spotify:track:2ycJjUMO1mp7BJI9Bl3J2F,https://api.spotify.com/v1/tracks/2ycJjUMO1mp7BJI9Bl3J2F,https://api.spotify.com/v1/audio-analysis/2ycJjUMO1mp7BJI9Bl3J2F,241786,4,1
503,3vc5KeiDuYpScqqv6iGnVu,Tale of the Tongues,"The Dragonborn Comes (From ""The Elder Scrolls V: Skyrim"")",Malukah,2017-07-30,213630,39,0.425,0.176,8,-14.322,0,0.0324,0.906,2.9e-06,0.0947,0.261,110.878,audio_features,spotify:track:3vc5KeiDuYpScqqv6iGnVu,https://api.spotify.com/v1/tracks/3vc5KeiDuYpScqqv6iGnVu,https://api.spotify.com/v1/audio-analysis/3vc5KeiDuYpScqqv6iGnVu,213631,3,1
504,0KSzMnpozlnhRQjd8rOlHL,Vokul Fen Mah,"The Dragonborn Comes (From ""The Elder Scrolls V: Skyrim"")",Malukah,2017-07-30,178000,37,0.522,0.151,10,-12.414,0,0.0288,0.934,9.92e-06,0.111,0.132,92.164,audio_features,spotify:track:0KSzMnpozlnhRQjd8rOlHL,https://api.spotify.com/v1/tracks/0KSzMnpozlnhRQjd8rOlHL,https://api.spotify.com/v1/audio-analysis/0KSzMnpozlnhRQjd8rOlHL,178000,3,1
505,1MDZhf1A5iovL7nn0h5KXU,Age of Oppression,"The Dragonborn Comes (From ""The Elder Scrolls V: Skyrim"")",Malukah,2017-07-30,165681,36,0.374,0.383,2,-10.886,0,0.0646,0.806,0.000329,0.12,0.216,152.552,audio_features,spotify:track:1MDZhf1A5iovL7nn0h5KXU,https://api.spotify.com/v1/tracks/1MDZhf1A5iovL7nn0h5KXU,https://api.spotify.com/v1/audio-analysis/1MDZhf1A5iovL7nn0h5KXU,165681,3,1
506,2fPK9XsMVWpAqcNbLiXRc9,The Rains of Castamere,The Rains of Castamere,Malukah,2014-05-16,135202,35,0.495,0.0526,0,-15.799,0,0.0354,0.95,1.64e-06,0.11,0.24,101.13,audio_features,spotify:track:2fPK9XsMVWpAqcNbLiXRc9,https://api.spotify.com/v1/tracks/2fPK9XsMVWpAqcNbLiXRc9,https://api.spotify.com/v1/audio-analysis/2fPK9XsMVWpAqcNbLiXRc9,135202,4,1
507,5WPHJ4sSRgnktMyMcthLMO,"Annah's Theme (From ""Planescape: Torment"")","Fantasy Music Collection, Vol. 1",Celestial Aeon Project,2021-04-30,99628,17,0.328,0.316,0,-14.297,1,0.0331,0.131,0.86,0.11,0.0816,135.154,audio_features,spotify:track:5WPHJ4sSRgnktMyMcthLMO,https://api.spotify.com/v1/tracks/5WPHJ4sSRgnktMyMcthLMO,https://api.spotify.com/v1/audio-analysis/5WPHJ4sSRgnktMyMcthLMO,99628,4,9
508,5VuHhNAOSsCxF6ltddkEUm,Legend of Zelda: Suite,The Greatest Video Game Music,Andrew Skeet,2011-11-18,261168,45,0.221,0.368,7,-11.84,0,0.0381,0.837,0.812,0.0884,0.0586,107.637,audio_features,spotify:track:5VuHhNAOSsCxF6ltddkEUm,https://api.spotify.com/v1/tracks/5VuHhNAOSsCxF6ltddkEUm,https://api.spotify.com/v1/audio-analysis/5VuHhNAOSsCxF6ltddkEUm,261169,4,3
509,7E7lRhO18SHKnX3wzgp5kN,Anakin's Dark Deeds,Star Wars: Revenge of the Sith (Original Motion Picture Soundtrack),John Williams,2005-05-03,244226,49,0.138,0.152,7,-15.867,0,0.0334,0.823,0.886,0.0963,0.0925,85.779,audio_features,spotify:track:7E7lRhO18SHKnX3wzgp5kN,https://api.spotify.com/v1/tracks/7E7lRhO18SHKnX3wzgp5kN,https://api.spotify.com/v1/audio-analysis/7E7lRhO18SHKnX3wzgp5kN,244227,3,3
510,1ghlpxVfPbFH2jenrv9vVw,Duel of the Fates,Star Wars: The Phantom Menace (Original Motion Picture Soundtrack),John Williams,1999-05-04,254346,62,0.471,0.411,2,-15.755,1,0.041,0.733,0.853,0.28,0.282,79.986,audio_features,spotify:track:1ghlpxVfPbFH2jenrv9vVw,https://api.spotify.com/v1/tracks/1ghlpxVfPbFH2jenrv9vVw,https://api.spotify.com/v1/audio-analysis/1ghlpxVfPbFH2jenrv9vVw,254347,4,9
511,21sD95jUPmren2fGY0wxYE,Misty Mountains,Misty Mountains: Songs Inspired by The Hobbit and Lord of the Rings,Peter Hollens,2016-03-18,258933,48,0.224,0.24,8,-8.809,0,0.0308,0.763,0.000414,0.102,0.164,97.419,audio_features,spotify:track:21sD95jUPmren2fGY0wxYE,https://api.spotify.com/v1/tracks/21sD95jUPmren2fGY0wxYE,https://api.spotify.com/v1/audio-analysis/21sD95jUPmren2fGY0wxYE,258933,4,1
512,41DmIcDqKKPPlBvM2Y4OB7,Skyrim (Main Theme),Peter Hollens,Peter Hollens,2014-10-27,195653,46,0.574,0.789,11,-5.432,0,0.0507,0.531,0.273,0.137,0.382,100.526,audio_features,spotify:track:41DmIcDqKKPPlBvM2Y4OB7,https://api.spotify.com/v1/tracks/41DmIcDqKKPPlBvM2Y4OB7,https://api.spotify.com/v1/audio-analysis/41DmIcDqKKPPlBvM2Y4OB7,195653,3,6
513,4GDxtMbcEZRuf13xclYivg,Hellfire (The Hunchback of Notre Dame),Hellfire (The Hunchback of Notre Dame),Peter Hollens,2018-09-28,169239,37,0.352,0.546,0,-6.785,1,0.0328,0.72,6.67e-06,0.103,0.429,82.933,audio_features,spotify:track:4GDxtMbcEZRuf13xclYivg,https://api.spotify.com/v1/tracks/4GDxtMbcEZRuf13xclYivg,https://api.spotify.com/v1/audio-analysis/4GDxtMbcEZRuf13xclYivg,169239,4,6
514,4Ys2hDpeYbD39nC03BEQgv,The Hanging Tree,"Covers, Vol. III",Peter Hollens,2017-06-16,203206,43,0.229,0.273,7,-11.197,0,0.0363,0.36,7.01e-05,0.116,0.515,83.82,audio_features,spotify:track:4Ys2hDpeYbD39nC03BEQgv,https://api.spotify.com/v1/tracks/4Ys2hDpeYbD39nC03BEQgv,https://api.spotify.com/v1/audio-analysis/4Ys2hDpeYbD39nC03BEQgv,203207,4,6
515,6OZUgjNKsmPQQ3s6UlUDLt,Hands of Gold,Hands of Gold,Peter Hollens,2017-08-28,166440,46,0.418,0.22,9,-11.658,0,0.0491,0.907,0.0,0.137,0.326,135.006,audio_features,spotify:track:6OZUgjNKsmPQQ3s6UlUDLt,https://api.spotify.com/v1/tracks/6OZUgjNKsmPQQ3s6UlUDLt,https://api.spotify.com/v1/audio-analysis/6OZUgjNKsmPQQ3s6UlUDLt,166441,4,1
516,4rp9YObc6Q5xc6X1S8c7m9,Heaven's Light/Hellfire,The Hunchback Of Notre Dame (Original Motion Picture Soundtrack),Various Artists,1996-05-28,323613,45,0.211,0.159,5,-21.151,1,0.0431,0.783,3.99e-05,0.0683,0.117,93.261,audio_features,spotify:track:4rp9YObc6Q5xc6X1S8c7m9,https://api.spotify.com/v1/tracks/4rp9YObc6Q5xc6X1S8c7m9,https://api.spotify.com/v1/audio-analysis/4rp9YObc6Q5xc6X1S8c7m9,323613,3,7
517,5D0ZfvM4y0BG1D7H21RxNL,Noon Of The Solstice,Spirit Of Albion,Damh The Bard,2006-08-31,332066,23,0.338,0.689,2,-7.008,1,0.0351,0.144,0.00309,0.0943,0.713,66.691,audio_features,spotify:track:5D0ZfvM4y0BG1D7H21RxNL,https://api.spotify.com/v1/tracks/5D0ZfvM4y0BG1D7H21RxNL,https://api.spotify.com/v1/audio-analysis/5D0ZfvM4y0BG1D7H21RxNL,332067,3,2
518,15ouqiBsgL12olEwP3COsH,Águas De Março,Elis & Tom,Elis Regina,1974-06-17,214366,65,0.654,0.393,3,-13.392,1,0.129,0.865,2.97e-06,0.123,0.533,143.801,audio_features,spotify:track:15ouqiBsgL12olEwP3COsH,https://api.spotify.com/v1/tracks/15ouqiBsgL12olEwP3COsH,https://api.spotify.com/v1/audio-analysis/15ouqiBsgL12olEwP3COsH,214366,4,8
519,0aoQV1TuaTrcpJaMfJ3wgj,"Alegria, Alegria - Remastered 2006",Caetano Veloso,Caetano Veloso,1967-01-01,168213,49,0.198,0.432,6,-10.072,1,0.0333,0.667,2.36e-05,0.683,0.736,202.401,audio_features,spotify:track:0aoQV1TuaTrcpJaMfJ3wgj,https://api.spotify.com/v1/tracks/0aoQV1TuaTrcpJaMfJ3wgj,https://api.spotify.com/v1/audio-analysis/0aoQV1TuaTrcpJaMfJ3wgj,168213,4,0
520,7G9MC589f14DHuSXaXUvTv,Até O Fim,Um Brasileiro,Ney Matogrosso,1996-01-01,199333,32,0.743,0.567,5,-9.222,1,0.0416,0.327,1.81e-06,0.0516,0.9,150.596,audio_features,spotify:track:7G9MC589f14DHuSXaXUvTv,https://api.spotify.com/v1/tracks/7G9MC589f14DHuSXaXUvTv,https://api.spotify.com/v1/audio-analysis/7G9MC589f14DHuSXaXUvTv,199333,4,2
521,4ZFkheRQBAwSL8bmqNG11a,Berimbau / Consolacao - Live,La Fusa (Live),Vinícius de Moraes,1970-07-20,168586,27,0.514,0.673,9,-13.112,0,0.0754,0.0744,3.1e-05,0.688,0.576,95.674,audio_features,spotify:track:4ZFkheRQBAwSL8bmqNG11a,https://api.spotify.com/v1/tracks/4ZFkheRQBAwSL8bmqNG11a,https://api.spotify.com/v1/audio-analysis/4ZFkheRQBAwSL8bmqNG11a,168587,4,0
522,1qxxL8j0wBZoVM817ogQEm,Canção do Sal,Travessia,Milton Nascimento,1967-01-01,196586,29,0.463,0.486,9,-7.915,1,0.0316,0.744,0.0,0.0859,0.395,123.337,audio_features,spotify:track:1qxxL8j0wBZoVM817ogQEm,https://api.spotify.com/v1/tracks/1qxxL8j0wBZoVM817ogQEm,https://api.spotify.com/v1/audio-analysis/1qxxL8j0wBZoVM817ogQEm,196587,4,6
523,4EPHAgRHj9kH9Z2P3dERGo,Canto De Ossanha,Os Sonhos Mais Lindos,Elis Regina,2000-01-01,207333,6,0.508,0.452,7,-10.384,0,0.0412,0.523,0.0,0.114,0.697,116.309,audio_features,spotify:track:4EPHAgRHj9kH9Z2P3dERGo,https://api.spotify.com/v1/tracks/4EPHAgRHj9kH9Z2P3dERGo,https://api.spotify.com/v1/audio-analysis/4EPHAgRHj9kH9Z2P3dERGo,207333,4,8
524,67B6KC1dMcEIwKKEnwfS53,Canto de Ossanha - Live,La Fusa (Live),Vinícius de Moraes,1970-07-20,193706,27,0.401,0.707,2,-11.955,1,0.149,0.0292,8.03e-06,0.719,0.703,171.958,audio_features,spotify:track:67B6KC1dMcEIwKKEnwfS53,https://api.spotify.com/v1/tracks/67B6KC1dMcEIwKKEnwfS53,https://api.spotify.com/v1/audio-analysis/67B6KC1dMcEIwKKEnwfS53,193707,4,0
525,5ustFvQIOuvK4DyIoSk40O,Caxangá,Elis,Elis Regina,1977-01-01,193306,32,0.456,0.382,4,-15.394,0,0.0363,0.576,0.0,0.602,0.628,116.199,audio_features,spotify:track:5ustFvQIOuvK4DyIoSk40O,https://api.spotify.com/v1/tracks/5ustFvQIOuvK4DyIoSk40O,https://api.spotify.com/v1/audio-analysis/5ustFvQIOuvK4DyIoSk40O,193307,4,0
526,3Mx1Sy5pIgCRdyHFKMsgiq,Caxanga - Ao Vivo,Milton Nascimento Ao Vivo,Milton Nascimento,1983-12-05,245466,16,0.59,0.653,7,-13.122,1,0.076,0.245,0.000102,0.94,0.625,116.251,audio_features,spotify:track:3Mx1Sy5pIgCRdyHFKMsgiq,https://api.spotify.com/v1/tracks/3Mx1Sy5pIgCRdyHFKMsgiq,https://api.spotify.com/v1/audio-analysis/3Mx1Sy5pIgCRdyHFKMsgiq,245467,4,0
527,0ZY57o3ltT3WzKwG3QrvG9,Corra E Olhe O Céu,Ney Matogrosso Interpreta Cartola,Ney Matogrosso,2002-01-01,213480,23,0.47,0.276,2,-13.998,1,0.0362,0.75,0.000773,0.105,0.43,86.202,audio_features,spotify:track:0ZY57o3ltT3WzKwG3QrvG9,https://api.spotify.com/v1/tracks/0ZY57o3ltT3WzKwG3QrvG9,https://api.spotify.com/v1/audio-analysis/0ZY57o3ltT3WzKwG3QrvG9,213480,4,1
528,18pSwqjtHsc98N9rHZdfiD,Ensaboa,Ney Matogrosso Interpreta Cartola,Ney Matogrosso,2002-01-01,279533,26,0.721,0.374,4,-10.123,0,0.0478,0.768,0.000224,0.0915,0.178,112.413,audio_features,spotify:track:18pSwqjtHsc98N9rHZdfiD,https://api.spotify.com/v1/tracks/18pSwqjtHsc98N9rHZdfiD,https://api.spotify.com/v1/audio-analysis/18pSwqjtHsc98N9rHZdfiD,279533,4,8
529,64ZTy1DsCuYufxaBBUSFxA,"Fé Cega, Faca Amolada",Minas,Milton Nascimento,1975,278026,45,0.465,0.455,2,-14.013,1,0.0397,0.0607,5.15e-06,0.0916,0.489,129.33,audio_features,spotify:track:64ZTy1DsCuYufxaBBUSFxA,https://api.spotify.com/v1/tracks/64ZTy1DsCuYufxaBBUSFxA,https://api.spotify.com/v1/audio-analysis/64ZTy1DsCuYufxaBBUSFxA,278027,4,6
530,3Ljza3c7S468FrUiDjh2xU,Irene - Live,La Fusa (Live),Vinícius de Moraes,1970-07-20,157986,24,0.307,0.352,2,-14.884,1,0.0335,0.122,0.0,0.27,0.598,184.182,audio_features,spotify:track:3Ljza3c7S468FrUiDjh2xU,https://api.spotify.com/v1/tracks/3Ljza3c7S468FrUiDjh2xU,https://api.spotify.com/v1/audio-analysis/3Ljza3c7S468FrUiDjh2xU,157987,4,6
531,5u0kdX5NEhNbs6JhKg6MCs,Malandragem - Acústico,Acústico,Cássia Eller,2002-03-05,240893,0,0.72,0.855,0,-7.738,1,0.0507,0.213,4.58e-06,0.848,0.857,135.29,audio_features,spotify:track:5u0kdX5NEhNbs6JhKg6MCs,https://api.spotify.com/v1/tracks/5u0kdX5NEhNbs6JhKg6MCs,https://api.spotify.com/v1/audio-analysis/5u0kdX5NEhNbs6JhKg6MCs,240893,4,0
532,4zkhHy9rojEZn3jarsPoFe,Minha Historia (Gesubambino),Construção,Chico Buarque,1971-01-01,181306,37,0.426,0.464,6,-7.299,0,0.0306,0.401,0.0,0.352,0.361,135.512,audio_features,spotify:track:4zkhHy9rojEZn3jarsPoFe,https://api.spotify.com/v1/tracks/4zkhHy9rojEZn3jarsPoFe,https://api.spotify.com/v1/audio-analysis/4zkhHy9rojEZn3jarsPoFe,181307,4,6
533,0Z3RZRu03lElCRKIgnhFVg,Mulheres de Atenas,Ney Matogrosso anos 70,Ney Matogrosso,2017-07-21,223410,27,0.593,0.488,9,-8.506,1,0.0334,0.889,1.81e-05,0.114,0.585,129.872,audio_features,spotify:track:0Z3RZRu03lElCRKIgnhFVg,https://api.spotify.com/v1/tracks/0Z3RZRu03lElCRKIgnhFVg,https://api.spotify.com/v1/audio-analysis/0Z3RZRu03lElCRKIgnhFVg,223411,4,8
534,6VIgGcxTOjPpvFUrFzM2TO,Mulheres De Atenas,Meus Caros Amigos,Chico Buarque,1976-01-01,260600,41,0.598,0.326,2,-13.907,1,0.0391,0.722,2.46e-06,0.332,0.456,122.326,audio_features,spotify:track:6VIgGcxTOjPpvFUrFzM2TO,https://api.spotify.com/v1/tracks/6VIgGcxTOjPpvFUrFzM2TO,https://api.spotify.com/v1/audio-analysis/6VIgGcxTOjPpvFUrFzM2TO,260600,4,8
535,6GspLqmiOfgTDXe7pusr65,Nós,Acústico,Cássia Eller,2002-03-05,182893,0,0.517,0.677,9,-11.66,0,0.159,0.558,1.37e-05,0.675,0.587,141.774,audio_features,spotify:track:6GspLqmiOfgTDXe7pusr65,https://api.spotify.com/v1/tracks/6GspLqmiOfgTDXe7pusr65,https://api.spotify.com/v1/audio-analysis/6GspLqmiOfgTDXe7pusr65,182893,4,0
